2022-12-21 01:09:55,026 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 991, 'linkId': 10136, 'lane': 1, 'location': 30.47753571414735, 'speed': 41.87658012994692, 'position': [-5747073.100794906, -967536.9751145515]}
2022-12-21 01:18:22,982 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1759, 'linkId': 130, 'lane': 2, 'location': 173.62908296612665, 'speed': 44.2118071479973, 'position': [-5747886.644408654, -967938.7322241694]}
2022-12-21 01:18:22,983 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1760, 'linkId': 130, 'lane': 4, 'location': 158.5430955040126, 'speed': 42.343386840620866, 'position': [-5747902.905285645, -967940.7646850431]}
2022-12-21 01:18:22,987 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1761, 'linkId': 130, 'lane': 3, 'location': 160.60960606988496, 'speed': 42.190469436439585, 'position': [-5747899.512218531, -967942.4960317671]}
2022-12-21 01:18:22,988 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1762, 'linkId': 61, 'lane': 4, 'location': 127.36597766165161, 'speed': 21.822658371779486, 'position': [-5746946.432873644, -967471.7091196806]}
2022-12-21 01:18:22,990 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1763, 'linkId': 61, 'lane': 2, 'location': 118.19808005490935, 'speed': 37.19152904219072, 'position': [-5746940.045987536, -967462.5320813574]}
2022-12-21 01:18:22,997 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1764, 'linkId': 61, 'lane': 1, 'location': 77.32567724624353, 'speed': 28.478280182495382, 'position': [-5746902.805945938, -967445.3864517937]}
2022-12-21 01:18:23,009 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1765, 'linkId': 61, 'lane': 3, 'location': 104.62797238309187, 'speed': 26.85532791836511, 'position': [-5746926.206909098, -967460.8386439668]}
2022-12-21 01:18:23,011 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1766, 'linkId': 130, 'lane': 1, 'location': 96.11383041999511, 'speed': 31.668501653328953, 'position': [-5747952.092668295, -967980.3901128267]}
2022-12-21 01:18:23,020 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1767, 'linkId': 101, 'lane': 1, 'location': 115.45042985152064, 'speed': 46.265472450036405, 'position': [-5747543.564453253, -967291.9132969828]}
2022-12-21 01:18:23,024 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1757, 'linkId': 137, 'lane': 3, 'location': 9.77304066301307, 'speed': 0, 'position': [-5747143.068931251, -968206.0916857632]}
2022-12-21 01:18:23,025 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1768, 'linkId': 101, 'lane': 2, 'location': 71.93053941354515, 'speed': 39.39137249611084, 'position': [-5747557.652410887, -967250.6125668024]}
2022-12-21 01:18:23,026 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1770, 'linkId': 130, 'lane': 2, 'location': 57.65083865633956, 'speed': 44.24174316843166, 'position': [-5747986.970110181, -967996.9190505692]}
2022-12-21 01:18:23,029 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1771, 'linkId': 61, 'lane': 4, 'location': 43.522813812820125, 'speed': 32.18081899088225, 'position': [-5746867.769435961, -967442.6963691022]}
2022-12-21 01:18:23,032 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1772, 'linkId': 101, 'lane': 3, 'location': 50.28583761531488, 'speed': 42.46282452077419, 'position': [-5747563.17891753, -967229.4420486164]}
2022-12-21 01:18:23,047 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1773, 'linkId': 130, 'lane': 3, 'location': 39.15728296675907, 'speed': 46.31470772956615, 'position': [-5748004.573211563, -968003.4292290431]}
2022-12-21 01:18:23,050 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1774, 'linkId': 61, 'lane': 2, 'location': 41.411740924755904, 'speed': 44.80101839109653, 'position': [-5746868.003412737, -967435.9612459698]}
2022-12-21 01:18:23,058 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1775, 'linkId': 101, 'lane': 1, 'location': 48.028722761676995, 'speed': 43.99978875645999, 'position': [-5747569.951775007, -967229.8697974237]}
2022-12-21 01:18:23,060 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1776, 'linkId': 130, 'lane': 4, 'location': 29.82077568527339, 'speed': 44.02809239311444, 'position': [-5748014.255109182, -968005.3452735979]}
2022-12-21 01:18:23,065 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1777, 'linkId': 61, 'lane': 2, 'location': 19.62151036915195, 'speed': 44.44365924915017, 'position': [-5746847.559355467, -967428.4210423905]}
2022-12-21 01:18:23,070 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1778, 'linkId': 61, 'lane': 2, 'location': 12.006329576785966, 'speed': 33.39772318465473, 'position': [-5746840.414631053, -967425.7859159139]}
2022-12-21 01:18:32,089 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 991, 'linkId': 10136, 'lane': 1, 'location': 30.47753571414735, 'speed': 41.87658012994692, 'position': [-5747073.100794906, -967536.9751145515]}
2022-12-21 01:18:32,090 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1032, 'linkId': 102, 'lane': 4, 'location': 106.91850460949823, 'speed': 41.72198672446973, 'position': [-5747560.534168594, -967218.5358219771]}
2022-12-21 01:18:32,092 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1046, 'linkId': 99, 'lane': 3, 'location': 48.647288060434896, 'speed': 38.59387522337476, 'position': [-5747466.444007503, -967433.4256755711]}
2022-12-21 01:18:32,094 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1053, 'linkId': 131, 'lane': 3, 'location': 143.60335924151016, 'speed': 0, 'position': [-5747366.6703253975, -967678.835660754]}
2022-12-21 01:18:32,097 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1070, 'linkId': 118, 'lane': 4, 'location': 10.304014478331416, 'speed': 44.96938016005548, 'position': [-5747531.93666483, -967720.3587068282]}
2022-12-21 01:18:32,100 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1079, 'linkId': 133, 'lane': 3, 'location': 57.74944424226794, 'speed': 30.65207020086034, 'position': [-5747295.417515181, -967847.1715122932]}
2022-12-21 01:18:32,103 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1086, 'linkId': 135, 'lane': 3, 'location': 22.856946835769286, 'speed': 44.87591744164841, 'position': [-5747257.255508892, -967934.3432446517]}
2022-12-21 01:18:32,106 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1095, 'linkId': 136, 'lane': 1, 'location': 1.999999792759456, 'speed': 0, 'position': [-5747228.397097861, -967985.1371811039]}
2022-12-21 01:18:32,108 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1099, 'linkId': 117, 'lane': 4, 'location': 84.87757379416344, 'speed': 38.51026336515521, 'position': [-5747477.26440048, -967688.7546466669]}
2022-12-21 01:18:32,110 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1102, 'linkId': 99, 'lane': 4, 'location': 60.03486796474482, 'speed': 33.74433136867796, 'position': [-5747473.845684824, -967424.198967116]}
2022-12-21 01:18:32,113 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1104, 'linkId': 10212, 'lane': 1, 'location': 15.704261169619874, 'speed': 0, 'position': [-5747226.976481736, -967990.4639170235]}
2022-12-21 01:18:32,118 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1110, 'linkId': 10212, 'lane': 1, 'location': 3.657427687888594, 'speed': 0, 'position': [-5747222.947606512, -968001.8170822812]}
2022-12-21 01:18:32,120 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1116, 'linkId': 137, 'lane': 1, 'location': 223.3071813364288, 'speed': 0, 'position': [-5747220.454658439, -968006.9503327985]}
2022-12-21 01:18:32,124 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1125, 'linkId': 137, 'lane': 1, 'location': 215.60485210647755, 'speed': 0, 'position': [-5747217.431072996, -968014.0343857793]}
2022-12-21 01:18:32,133 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1131, 'linkId': 131, 'lane': 3, 'location': 150.17670283857322, 'speed': 0, 'position': [-5747369.25499028, -967672.7917916711]}
2022-12-21 01:18:32,136 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1137, 'linkId': 131, 'lane': 3, 'location': 92.58637763080088, 'speed': 33.403779670690135, 'position': [-5747346.610245039, -967725.743289011]}
2022-12-21 01:18:32,141 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1154, 'linkId': 137, 'lane': 1, 'location': 209.96437810633068, 'speed': 0, 'position': [-5747215.216878489, -968019.2220914019]}
2022-12-21 01:18:32,148 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1155, 'linkId': 131, 'lane': 1, 'location': 78.18522338782876, 'speed': 43.697346746618244, 'position': [-5747334.511494983, -967736.2320206116]}
2022-12-21 01:18:32,150 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1158, 'linkId': 136, 'lane': 2, 'location': 7.444444029925992, 'speed': 3.2000003730666076, 'position': [-5747233.715499184, -967981.4484712451]}
2022-12-21 01:18:32,154 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1160, 'linkId': 137, 'lane': 1, 'location': 202.06490085042458, 'speed': 0, 'position': [-5747212.115901663, -968026.4874670734]}
2022-12-21 01:18:32,160 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1162, 'linkId': 137, 'lane': 1, 'location': 195.11910324310128, 'speed': 0, 'position': [-5747209.389296255, -968032.8757162348]}
2022-12-21 01:18:32,165 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1177, 'linkId': 137, 'lane': 1, 'location': 189.00117028337965, 'speed': 1.3746803831998504, 'position': [-5747206.987672994, -968038.5025545489]}
2022-12-21 01:18:32,175 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1183, 'linkId': 137, 'lane': 1, 'location': 181.58881254636134, 'speed': 0, 'position': [-5747204.07791722, -968045.3199124355]}
2022-12-21 01:18:32,193 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1198, 'linkId': 10212, 'lane': 2, 'location': 14.481032909508789, 'speed': 0, 'position': [-5747229.39464928, -967992.6200137516]}
2022-12-21 01:18:32,195 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1201, 'linkId': 10212, 'lane': 2, 'location': 8.068060942106646, 'speed': 0, 'position': [-5747227.24993101, -967998.6637206435]}
2022-12-21 01:18:32,200 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1202, 'linkId': 137, 'lane': 1, 'location': 173.9393900730977, 'speed': 10.288327472289266, 'position': [-5747201.075100572, -968052.3553055556]}
2022-12-21 01:18:32,201 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1204, 'linkId': 137, 'lane': 1, 'location': 164.59979566666058, 'speed': 11.65186240188756, 'position': [-5747197.408799009, -968060.9451982515]}
2022-12-21 01:18:32,204 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1209, 'linkId': 10212, 'lane': 2, 'location': 2.0464925326220644, 'speed': 0, 'position': [-5747225.236111544, -968004.3385613697]}
2022-12-21 01:18:32,206 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1221, 'linkId': 137, 'lane': 1, 'location': 157.08292060246418, 'speed': 0, 'position': [-5747194.458014468, -968067.8586837199]}
2022-12-21 01:18:32,208 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1225, 'linkId': 137, 'lane': 2, 'location': 221.32805544357467, 'speed': 0, 'position': [-5747222.896793621, -968010.1445330199]}
2022-12-21 01:18:32,212 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1236, 'linkId': 137, 'lane': 2, 'location': 213.20361359687428, 'speed': 0, 'position': [-5747219.707505891, -968017.6168150741]}
2022-12-21 01:18:32,217 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1241, 'linkId': 137, 'lane': 2, 'location': 205.798597408487, 'speed': 9.330520225283138, 'position': [-5747216.800632076, -968024.4274207281]}
2022-12-21 01:18:32,221 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1244, 'linkId': 137, 'lane': 1, 'location': 145.1534600013782, 'speed': 0, 'position': [-5747189.7750487905, -968078.8305505938]}
2022-12-21 01:18:32,224 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1260, 'linkId': 137, 'lane': 1, 'location': 135.94949552671048, 'speed': 12.6, 'position': [-5747186.161989394, -968087.2957005537]}
2022-12-21 01:18:32,227 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1268, 'linkId': 137, 'lane': 2, 'location': 198.57188423403565, 'speed': 0, 'position': [-5747213.963751945, -968031.074035989]}
2022-12-21 01:18:32,230 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1275, 'linkId': 137, 'lane': 1, 'location': 127.92443460949357, 'speed': 0, 'position': [-5747183.011714113, -968094.6765791184]}
2022-12-21 01:18:32,232 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1290, 'linkId': 137, 'lane': 1, 'location': 121.15565279913545, 'speed': 0, 'position': [-5747180.354597086, -968100.902021777]}
2022-12-21 01:18:32,237 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1302, 'linkId': 137, 'lane': 1, 'location': 113.23951536363589, 'speed': 9.74542447837459, 'position': [-5747177.247080229, -968108.1827202933]}
2022-12-21 01:18:32,241 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1312, 'linkId': 137, 'lane': 2, 'location': 185.99984098874233, 'speed': 4.841518518747336, 'position': [-5747209.028537438, -968042.6369045405]}
2022-12-21 01:18:32,245 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1314, 'linkId': 137, 'lane': 1, 'location': 105.91436372771521, 'speed': 0, 'position': [-5747174.3715576185, -968114.919872229]}
2022-12-21 01:18:32,247 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1315, 'linkId': 137, 'lane': 2, 'location': 176.87241044790525, 'speed': 6.680907756777532, 'position': [-5747205.445521795, -968051.0316640475]}
2022-12-21 01:18:32,250 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1325, 'linkId': 137, 'lane': 2, 'location': 161.3786249735855, 'speed': 9.95061094628025, 'position': [-5747199.363363681, -968065.281742679]}
2022-12-21 01:18:32,253 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1330, 'linkId': 137, 'lane': 1, 'location': 100.16863629408905, 'speed': 12.272439250529642, 'position': [-5747172.116045382, -968120.2043824515]}
2022-12-21 01:18:32,257 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1334, 'linkId': 137, 'lane': 1, 'location': 91.30532484423493, 'speed': 5.527165572683905, 'position': [-5747168.636710926, -968128.3562240595]}
2022-12-21 01:18:32,260 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1337, 'linkId': 117, 'lane': 4, 'location': 110.11534903537466, 'speed': 40.43606512142254, 'position': [-5747499.188230579, -967701.2562854768]}
2022-12-21 01:18:32,262 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1341, 'linkId': 137, 'lane': 1, 'location': 78.85793238824151, 'speed': 0, 'position': [-5747163.750428671, -968139.8044477069]}
2022-12-21 01:18:32,263 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1349, 'linkId': 137, 'lane': 2, 'location': 153.2628587160055, 'speed': 0, 'position': [-5747196.177481595, -968072.7460455452]}
2022-12-21 01:18:32,266 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1355, 'linkId': 10216, 'lane': 3, 'location': 22.895286997626997, 'speed': 39.72115998517601, 'position': [-5747271.896338179, -967901.778920765]}
2022-12-21 01:18:32,273 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1357, 'linkId': 137, 'lane': 1, 'location': 72.7379079320869, 'speed': 0, 'position': [-5747161.347984384, -968145.4332096303]}
2022-12-21 01:18:32,280 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1389, 'linkId': 137, 'lane': 2, 'location': 146.52417266125977, 'speed': 10.458950014492766, 'position': [-5747193.532178798, -968078.9438082748]}
2022-12-21 01:18:32,284 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1395, 'linkId': 102, 'lane': 2, 'location': 93.29644665562735, 'speed': 40.96679282789993, 'position': [-5747549.276354829, -967228.5249206416]}
2022-12-21 01:18:32,286 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1397, 'linkId': 102, 'lane': 2, 'location': 123.42478396904464, 'speed': 40.65193824406354, 'position': [-5747561.170235189, -967200.8436576781]}
2022-12-21 01:18:32,289 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1405, 'linkId': 137, 'lane': 2, 'location': 137.70240744216034, 'speed': 0, 'position': [-5747190.06915351, -968087.0574386235]}
2022-12-21 01:18:32,294 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1411, 'linkId': 102, 'lane': 3, 'location': 32.69897510021659, 'speed': 45.45332961183575, 'position': [-5747528.294146991, -967285.4638397845]}
2022-12-21 01:18:32,298 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1426, 'linkId': 102, 'lane': 2, 'location': 35.211699772419436, 'speed': 43.18600358903915, 'position': [-5747526.346014433, -967281.8919264579]}
2022-12-21 01:18:32,300 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1427, 'linkId': 137, 'lane': 1, 'location': 66.86400305498782, 'speed': 0, 'position': [-5747159.042155491, -968150.8356083217]}
2022-12-21 01:18:32,306 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1435, 'linkId': 137, 'lane': 2, 'location': 130.29114152619323, 'speed': 0, 'position': [-5747187.159826335, -968093.8737923311]}
2022-12-21 01:18:32,309 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1436, 'linkId': 90, 'lane': 1, 'location': 60.36770686834538, 'speed': 40.06707198453766, 'position': [-5747016.302251394, -967516.1693983928]}
2022-12-21 01:18:32,311 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1437, 'linkId': 10152, 'lane': 3, 'location': 2.1280788966812167, 'speed': 39.9622742054622, 'position': [-5747493.439754146, -967369.6574606475]}
2022-12-21 01:18:32,316 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1438, 'linkId': 99, 'lane': 4, 'location': 25.969489451183186, 'speed': 42.8707110930665, 'position': [-5747460.512928944, -967455.5468160681]}
2022-12-21 01:18:32,319 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1444, 'linkId': 137, 'lane': 2, 'location': 123.56912822391753, 'speed': 0, 'position': [-5747184.521068504, -968100.0562206523]}
2022-12-21 01:18:32,324 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1445, 'linkId': 137, 'lane': 2, 'location': 116.33179716601232, 'speed': 12.6, 'position': [-5747181.680020273, -968106.712601485]}
2022-12-21 01:18:32,329 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1450, 'linkId': 99, 'lane': 3, 'location': 33.88901929868513, 'speed': 40.9658910174147, 'position': [-5747460.667808817, -967447.0066190428]}
2022-12-21 01:18:32,333 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1453, 'linkId': 137, 'lane': 2, 'location': 108.6693416172309, 'speed': 6.9872957578705694, 'position': [-5747178.67208743, -968113.7599814981]}
